color1,fabric1,category1,image1,color2,fabric2,category2,image2,result
10,4,3,2020_67050573_99.jpg,10,4,4,2020_67040073_90.jpg,1
1,1,1,2023_57023810_02.jpg,10,4,7,2023_47092530_99.jpg,1
1,4,4,2019_43077762_01.jpg,1,4,7,2019_53060511_08.jpg,1
10,1,6,2019_51075014_99.jpg,10,4,7,2023_57040158_99.jpg,0
10,4,3,2023_57056013_92.jpg,7,5,1,2023_47048645_43.jpg,0
10,4,7,2019_57055943_99.jpg,1,4,4,2019_57037880_OR.jpg,1
10,4,3,2024_67090431_PL.jpg,10,1,2,2023_57030409_99.jpg,0
1,4,4,2019_53193794_OR.jpg,10,4,3,2019_53063786_99.jpg,0
1,4,3,2019_53060518_02.jpg,1,3,1,2019_51000622_06.jpg,1
2,1,6,2019_53020602_15.jpg,1,4,4,2019_43030715_OR.jpg,1
10,3,1,2019_53080778_99.jpg,10,4,3,2020_67090588_99.jpg,0
9,4,7,2023_57012002_30.jpg,9,4,7,2023_57041501_30.jpg,1
10,4,7,2019_53013773_99.jpg,7,4,8,2019_57017887_49.jpg,0
1,4,7,2019_53070592_08.jpg,1,4,4,2019_53043037_OR.jpg,1
10,4,4,2023_57004052_PL.jpg,9,4,3,2019_53000755_30.jpg,0
4,1,1,2019_57058260_76.jpg,10,4,7,2019_53013793_99.jpg,0
10,4,4,2023_57042524_PL.jpg,10,3,1,2019_53010929_99.jpg,0
10,4,4,2023_57004052_PL.jpg,10,7,2,2023_57074781_TU.jpg,1
10,4,4,2023_57004052_PL.jpg,10,5,1,2023_57007751_91.jpg,1
1,4,4,2023_57050294_OR.jpg,1,5,1,2023_47085844_02.jpg,0
1,4,4,2019_53080828_OR.jpg,9,4,7,2023_47086319_CU.jpg,0
7,4,4,2019_53030681_43.jpg,1,4,4,2019_53060830_OR.jpg,0
1,4,4,2023_57050336_OR.jpg,1,4,4,2023_57040274_OR.jpg,0
1,4,4,2019_53030691_OR.jpg,1,4,4,2019_53080809_OR.jpg,1
9,5,1,2019_53087017_30.jpg,10,5,1,2023_47091259_99.jpg,0
10,4,7,2019_53015777_99.jpg,10,4,3,2019_53063786_99.jpg,1
10,4,3,2019_57007587_99.jpg,10,4,4,2023_57050294_PL.jpg,0
4,4,3,2023_57056013_70.jpg,10,1,5,2023_57096030_99.jpg,1
1,4,4,2023_47037835_OR.jpg,1,4,7,2023_47067662_08.jpg,1
10,4,3,2019_57075781_99.jpg,10,1,6,2019_57065925_99.jpg,0
10,5,1,2019_57017892_92.jpg,9,4,3,2023_57083795_32.jpg,0
10,4,7,2023_57072889_PL.jpg,1,4,4,2023_57050414_OR.jpg,0
1,4,4,2023_57050336_OR.jpg,1,4,4,2019_53030691_OR.jpg,0
10,4,7,2019_57055943_99.jpg,3,4,8,2019_53083050_21.jpg,0
10,4,7,2023_57072889_PL.jpg,10,4,3,2023_47005935_99.jpg,1
8,7,2,2023_57044409_TO.jpg,1,4,7,2023_57050181_02.jpg,0
10,4,3,2023_57020047_99.jpg,2,1,2,2019_57004005_15.jpg,0
1,3,1,2023_57010282_01.jpg,1,4,4,2019_53073754_OR.jpg,0
1,4,7,2019_53020608_07.jpg,1,4,4,2019_53030691_OR.jpg,0
9,5,1,2023_57095798_35.jpg,8,3,1,2023_57000440_52.jpg,0
1,4,7,2019_53020607_07.jpg,1,4,4,2019_53103803_OR.jpg,1
1,4,4,2019_53000765_OR.jpg,1,4,4,2023_57010275_OR.jpg,0
1,1,1,2023_57013823_05.jpg,1,4,4,2023_57006017_OR.jpg,0
1,1,5,2019_51083028_01.jpg,1,1,1,2019_53093032_02.jpg,1
1,4,4,2019_43025786_OR.jpg,1,4,4,2019_43063738_OR.jpg,1
1,4,4,2019_57005933_OR.jpg,10,4,7,2023_47005921_99.jpg,0
10,4,7,2023_57030776_99.jpg,7,4,8,2023_57040084_43.jpg,0
3,4,3,2019_53080602_20.jpg,9,4,7,2019_53085769_33.jpg,0
10,7,2,2023_57000336_TN.jpg,9,4,7,2023_47005919_CU.jpg,0
1,4,4,2019_53021098_OR.jpg,8,7,2,2023_57000342_TC.jpg,0
1,4,4,2023_57020363_OR.jpg,3,1,5,2019_53025712_20.jpg,0
1,4,4,2019_53080809_OR.jpg,10,4,3,2019_53023028_99.jpg,1
10,4,3,2019_53080805_92.jpg,10,4,7,2019_53013793_99.jpg,0
10,4,3,2023_57085971_99.jpg,9,4,7,2019_53003753_CU.jpg,0
10,4,3,2019_53075779_99.jpg,10,5,1,2019_53075713_99.jpg,1
5,4,3,2019_57005506_80.jpg,1,4,4,2019_43090723_OR.jpg,0
1,4,3,2019_53050576_01.jpg,10,1,2,2023_57036017_99.jpg,0
1,4,4,2019_53090751_OR.jpg,1,7,2,2019_53080547_02.jpg,1
9,4,3,2019_53060749_30.jpg,8,7,2,2019_53000591_TM.jpg,0
7,3,6,2023_57084008_43.jpg,7,3,2,2023_57074008_43.jpg,1
1,1,1,2019_53080842_02.jpg,8,7,2,2019_43065018_TC.jpg,1
10,3,1,2023_57005983_91.jpg,1,7,2,2023_57040305_01.jpg,1
1,4,4,2019_53033776_OR.jpg,9,4,8,2019_57034381_33.jpg,1
10,4,3,2019_53063786_99.jpg,10,4,7,2023_57040278_99.jpg,0
1,4,3,2023_47005943_01.jpg,1,1,2,2023_57000374_02.jpg,1
1,4,4,2023_57010275_OR.jpg,1,1,1,2023_57040251_02.jpg,1
7,3,6,2023_57084008_43.jpg,8,1,6,2023_57002894_46.jpg,0
9,4,3,2019_53090511_CU.jpg,10,3,1,2019_53080778_99.jpg,1
10,1,2,2023_57086011_99.jpg,9,4,3,2023_47005944_32.jpg,0
10,4,3,2023_57083261_99.jpg,10,4,7,2023_57082892_99.jpg,1
10,4,7,2023_47005921_99.jpg,1,4,4,2023_57040275_OR.jpg,1
8,3,1,2023_57085809_52.jpg,9,4,3,2023_57026009_30.jpg,0
1,4,4,2023_57050271_OR.jpg,1,4,3,2019_43027741_02.jpg,0
1,4,4,2019_53080809_OR.jpg,10,4,3,2019_57075781_99.jpg,1
1,4,4,2023_57091502_OR.jpg,1,4,3,2023_57062508_08.jpg,1
10,4,3,2023_57056013_92.jpg,1,4,4,2023_57000276_OR.jpg,0
1,4,4,2019_53080828_OR.jpg,10,4,7,2019_53083780_99.jpg,1
10,4,3,2023_57032509_99.jpg,2,4,3,2019_57085938_10.jpg,0
8,7,2,2023_57005975_TO.jpg,1,4,4,2019_43063738_OR.jpg,0
10,2,5,2023_57066004_99.jpg,10,4,4,2023_57086003_PL.jpg,1
10,4,3,2023_57036012_99.jpg,1,4,4,2019_53091158_OR.jpg,0
9,4,7,2019_57065921_30.jpg,10,7,2,2019_53010582_TU.jpg,1
10,4,3,2019_57006706_99.jpg,4,1,5,2019_57067878_70.jpg,1
10,4,3,2024_67050292_PL.jpg,8,4,7,2023_57008277_TO.jpg,1
1,5,6,2023_57057728_05.jpg,1,4,4,2023_47005857_OR.jpg,0
5,4,7,2023_57001503_80.jpg,10,4,3,2023_57085971_99.jpg,1
1,4,4,2019_43003756_OR.jpg,10,4,3,2019_43027025_99.jpg,1
5,4,7,2023_57040074_88.jpg,10,4,4,2023_57050336_PL.jpg,1
1,4,4,2019_53060830_OR.jpg,1,1,6,2019_51070587_05.jpg,1
10,6,2,2023_57066726_PL.jpg,10,4,3,2023_57071176_99.jpg,0
9,2,5,2019_53113775_37.jpg,10,1,2,2023_57066026_99.jpg,0
5,1,1,2023_57041115_85.jpg,8,7,2,2023_47098638_TO.jpg,1
10,4,7,2019_53013749_99.jpg,2,4,8,2023_57050026_11.jpg,0
8,7,5,2023_57040291_TM.jpg,1,4,4,2020_67040070_OR.jpg,0
1,7,2,2019_53000588_02.jpg,1,4,4,2019_53073754_OR.jpg,0
8,4,3,2023_47005933_TC.jpg,1,3,1,2023_57082885_05.jpg,0
1,1,5,2023_57023775_06.jpg,1,4,4,2019_57005933_OR.jpg,0
1,4,3,2019_53023770_04.jpg,1,4,4,2019_53103804_OR.jpg,1
1,4,4,2023_57084028_OR.jpg,1,4,4,2019_43075794_OR.jpg,0
1,4,7,2019_53090517_08.jpg,1,1,6,2019_51040837_02.jpg,1
1,4,4,2019_53090751_OR.jpg,4,1,6,2019_53063753_70.jpg,1
9,1,5,2023_57005144_37.jpg,10,7,2,2023_57000340_TN.jpg,0
1,4,4,2019_53091158_OR.jpg,1,4,4,2019_53003778_OR.jpg,1
10,4,3,2023_57082889_PL.jpg,3,4,7,2019_53090667_28.jpg,0
10,4,3,2023_57082889_PL.jpg,10,4,7,2023_57082892_PL.jpg,1
5,3,1,2019_51000637_87.jpg,1,4,4,2019_53193794_OR.jpg,0
1,4,3,2019_53095770_01.jpg,1,4,4,2019_53021098_OR.jpg,1
10,4,7,2019_53050548_99.jpg,1,4,4,2019_53030691_OR.jpg,1
9,4,7,2023_57093812_30.jpg,1,4,4,2019_53030691_OR.jpg,0
1,4,4,2019_43075794_OR.jpg,1,4,4,2019_43005802_OR.jpg,1
2,4,7,2023_57004440_14.jpg,8,4,8,2023_57096031_52.jpg,1
1,1,5,2019_51023026_08.jpg,3,1,6,2023_57040458_20.jpg,0
10,4,7,2019_53083780_99.jpg,10,4,3,2019_57005509_99.jpg,1
10,4,3,2023_57085971_99.jpg,10,4,7,2023_57015800_99.jpg,1
8,7,2,2019_57064001_TM.jpg,9,4,3,2019_57037512_CG.jpg,1
1,4,4,2023_47012524_OR.jpg,1,4,4,2023_47014026_OR.jpg,1
10,4,3,2019_53093739_99.jpg,4,3,1,2019_51033742_70.jpg,0
1,5,1,2019_53045718_06.jpg,10,1,2,2019_57005133_99.jpg,0
1,5,1,2019_53053714_06.jpg,1,7,2,2019_53000591_01.jpg,1
10,1,6,2019_57094754_99.jpg,1,4,4,2019_57047881_OR.jpg,0
10,4,3,2023_57022511_PL.jpg,10,3,1,2019_53000671_94.jpg,0
10,5,1,2019_53005769_99.jpg,10,4,7,2019_53025778_99.jpg,1
10,4,3,2019_53030963_99.jpg,10,7,2,2019_53023736_TN.jpg,1
1,4,7,2019_53050624_01.jpg,1,4,3,2023_57062508_08.jpg,0
10,3,1,2019_51083785_94.jpg,1,4,4,2019_57005937_OR.jpg,1
1,4,4,2019_57005937_OR.jpg,10,6,5,2023_57083797_99.jpg,0
1,4,4,2019_53033776_OR.jpg,10,4,3,2019_57075781_99.jpg,1
10,4,4,2023_47094023_PL.jpg,10,4,3,2022_37010684_99.jpg,1
10,5,2,2023_57073807_99.jpg,10,4,3,2024_67040288_99.jpg,0
10,1,5,2023_47067108_99.jpg,1,4,4,2023_57050437_OR.jpg,1
10,1,2,2023_57086011_99.jpg,1,4,4,2023_57006017_OR.jpg,1
1,4,4,2019_53103803_OR.jpg,10,4,3,2023_57043797_99.jpg,0
9,4,7,2023_57004431_TA.jpg,5,1,2,2023_57050269_88.jpg,0
1,4,4,2019_57047881_OR.jpg,8,7,2,2019_53000586_TC.jpg,0
10,4,7,2023_57040037_99.jpg,10,4,3,2023_57002512_99.jpg,1
1,4,4,2023_57050294_OR.jpg,1,3,6,2019_51070618_05.jpg,0
9,4,8,2023_57094019_30.jpg,10,4,4,2023_57050336_PL.jpg,0
10,4,3,2023_57056013_92.jpg,10,1,2,2023_57000374_99.jpg,1
10,4,3,2023_57050265_99.jpg,1,4,4,2023_57050336_OR.jpg,0
9,4,7,2023_47005922_CU.jpg,1,4,4,2023_47037835_OR.jpg,1
9,4,3,2019_53075776_CG.jpg,1,4,4,2019_43003756_OR.jpg,0
1,4,4,2023_57050271_OR.jpg,1,4,4,2023_57040376_OR.jpg,1
1,1,2,2019_53021059_08.jpg,10,4,3,2023_57043797_99.jpg,0
10,4,7,2023_57042511_99.jpg,1,4,4,2023_57091502_OR.jpg,1
6,1,6,2019_53083043_61.jpg,10,7,2,2019_53000586_99.jpg,0
1,4,3,2023_57098272_09.jpg,1,4,4,2019_43047758_05.jpg,0
1,5,1,2023_57006730_OR.jpg,10,4,4,2023_57050437_PL.jpg,0
10,4,4,2023_57050294_PL.jpg,8,3,1,2023_57001065_56.jpg,0
1,4,4,2019_53080809_OR.jpg,1,4,4,2019_53053793_OR.jpg,0
10,4,7,2023_57050032_99.jpg,1,1,6,2023_57032885_07.jpg,1
10,4,4,2023_57026006_PL.jpg,5,1,2,2023_57050269_88.jpg,0
1,4,4,2019_43080721_OR.jpg,4,1,1,2023_57087758_70.jpg,0
1,4,4,2019_53073754_OR.jpg,2,4,7,2023_57004440_14.jpg,0
1,7,5,2019_53040541_05.jpg,1,7,2,2019_53020885_05.jpg,1
10,4,7,2019_53030587_99.jpg,1,7,2,2019_53020884_01.jpg,1
2,4,3,2019_57025904_15.jpg,8,7,2,2023_47034043_TM.jpg,0
10,4,3,2023_57096020_99.jpg,1,4,7,2023_57050181_02.jpg,1
1,1,2,2019_41045021_02.jpg,3,4,4,2019_43045788_28.jpg,1
10,4,7,2023_57004432_99.jpg,10,4,3,2023_57056011_99.jpg,1
9,4,7,2023_57050068_32.jpg,10,4,7,2019_53020589_99.jpg,0
10,4,4,2023_57040274_PL.jpg,1,4,4,2019_53080809_OR.jpg,0
10,4,3,2023_57082889_PL.jpg,1,4,4,2023_57040274_OR.jpg,0
7,1,5,2019_57067881_43.jpg,7,4,8,2019_53063778_43.jpg,1
2,1,1,2023_57073805_14.jpg,10,1,2,2023_57021176_99.jpg,1
1,4,4,2019_53080828_OR.jpg,10,4,3,2019_53030963_99.jpg,1
10,4,4,2023_57087752_PL.jpg,10,4,3,2019_53063048_99.jpg,0
1,4,4,2019_53103798_OR.jpg,1,4,3,2019_53050630_09.jpg,1
10,5,1,2023_57063802_99.jpg,10,3,1,2019_57026711_99.jpg,0
10,4,7,2023_57002521_99.jpg,1,3,1,2023_57030254_01.jpg,0
8,7,1,2019_51055745_TO.jpg,8,7,2,2019_53085744_TM.jpg,1
10,4,3,2023_57096020_99.jpg,10,4,7,2023_57086313_95.jpg,1
10,4,3,2023_57036012_99.jpg,10,4,3,2023_57050111_PL.jpg,0
5,2,5,2019_53053745_85.jpg,8,4,3,2019_53095770_52.jpg,0
10,5,1,2019_53005769_99.jpg,10,1,2,2019_51005750_99.jpg,0
1,4,4,2023_57026005_OR.jpg,10,3,1,2023_57066031_92.jpg,1
1,5,1,2019_57017893_05.jpg,4,1,2,2019_57017877_70.jpg,1
1,1,1,2023_57013817_02.jpg,8,1,5,2023_57095971_56.jpg,1
1,7,2,2019_53020885_05.jpg,10,4,7,2023_57063262_99.jpg,0
1,4,4,2019_53030757_02.jpg,1,4,7,2019_53050624_01.jpg,0
10,4,3,2023_57083795_99.jpg,10,4,7,2023_57014778_99.jpg,1
8,7,2,2019_53010582_TO.jpg,1,4,4,2019_57037879_OR.jpg,1
10,4,4,2023_57022526_PL.jpg,1,5,1,2019_53040548_05.jpg,0
9,4,7,2019_57095923_CU.jpg,1,4,4,2023_57010275_OR.jpg,0
9,4,3,2019_53071028_30.jpg,10,4,4,2019_57005952_PL.jpg,1
10,4,7,2023_57092001_99.jpg,10,5,1,2023_57026310_99.jpg,0
8,7,2,2023_57040161_TC.jpg,9,4,7,2019_53015772_30.jpg,0
10,4,4,2023_57086003_PL.jpg,1,1,2,2019_53083765_05.jpg,0
9,4,3,2019_53090511_CU.jpg,1,4,4,2019_53030691_OR.jpg,1
10,1,2,2023_57026032_92.jpg,5,1,1,2023_57034782_85.jpg,1
9,1,5,2019_51085752_32.jpg,10,4,4,2019_57087880_99.jpg,0
1,4,4,2023_47037834_OR.jpg,7,3,2,2023_57069100_43.jpg,0
1,4,4,2019_53030691_OR.jpg,10,4,3,2019_57075781_99.jpg,1
10,4,3,2023_57056013_92.jpg,1,4,4,2023_57091502_OR.jpg,1
1,4,3,2019_53030636_07.jpg,1,4,4,2019_53030691_OR.jpg,1
9,4,3,2019_53087684_32.jpg,10,4,7,2023_57044035_99.jpg,0
1,3,1,2023_47074023_01.jpg,8,3,1,2023_57004013_59.jpg,0
1,1,5,2019_51023026_08.jpg,2,4,7,2019_53005782_15.jpg,1
8,5,1,2023_57073815_56.jpg,1,4,4,2019_53071096_OR.jpg,0
1,3,1,2023_57050230_01.jpg,8,7,5,2023_57040291_TM.jpg,1
10,4,7,2023_57031178_99.jpg,10,1,5,2019_53015714_99.jpg,0
1,4,3,2023_57020012_01.jpg,10,4,7,2023_57076024_99.jpg,0
1,4,7,2019_43013764_01.jpg,1,4,7,2023_57072003_01.jpg,0
8,5,2,2023_57085808_56.jpg,8,4,4,2019_43063738_46.jpg,0
1,4,4,2019_53031097_OR.jpg,10,4,7,2023_57004433_99.jpg,0
10,4,4,2020_67050049_PL.jpg,10,4,7,2019_57075936_99.jpg,1
1,4,3,2023_47005943_01.jpg,1,4,4,2019_43005802_OR.jpg,0
10,5,1,2023_57017761_99.jpg,1,4,7,2023_57004438_05.jpg,0
1,4,4,2019_53050829_OR.jpg,8,1,2,2023_57097725_52.jpg,0
1,4,4,2023_57014041_OR.jpg,2,4,7,2023_57004440_14.jpg,1
1,4,4,2019_43063738_OR.jpg,1,4,3,2019_53030636_07.jpg,1
1,4,7,2023_57050184_01.jpg,1,4,4,2019_53003761_OR.jpg,0
1,4,4,2019_53103803_OR.jpg,8,4,8,2023_57050248_52.jpg,0
1,4,3,2019_53050576_01.jpg,8,4,4,2019_53191158_46.jpg,0
5,4,4,2019_53030686_80.jpg,10,7,2,2019_53060821_TN.jpg,0
10,4,3,2023_57010037_99.jpg,10,4,7,2023_47078255_99.jpg,1
10,3,6,2023_57040297_99.jpg,10,4,3,2023_57050102_99.jpg,1
1,4,4,2023_57050294_OR.jpg,5,7,2,2023_57030150_81.jpg,1
1,1,5,2023_57023725_09.jpg,10,4,3,2019_57025939_99.jpg,0
10,4,3,2019_53093047_99.jpg,10,4,7,2019_53033761_99.jpg,1
10,4,7,2023_47001196_99.jpg,1,4,4,2023_57040376_OR.jpg,1
1,4,7,2019_53090517_08.jpg,10,4,4,2023_57050294_PL.jpg,0
10,4,7,2023_57040076_99.jpg,10,4,4,2023_57092521_PL.jpg,0
9,4,3,2019_53090511_CU.jpg,1,4,7,2023_47045860_05.jpg,0
1,4,4,2019_53080809_OR.jpg,10,4,3,2019_53023028_99.jpg,1
10,4,7,2019_53083780_99.jpg,1,4,4,2019_53000765_OR.jpg,1
1,3,1,2023_57014432_01.jpg,9,4,7,2023_57014426_CU.jpg,1
10,4,7,2023_57063262_99.jpg,10,4,3,2023_57072509_99.jpg,1
10,4,3,2023_57012511_99.jpg,10,4,3,2019_53093047_99.jpg,0
1,4,4,2023_57004050_OR.jpg,10,4,3,2023_57002513_99.jpg,0
8,7,2,2023_57040161_TC.jpg,10,4,3,2019_43085020_99.jpg,0
1,1,6,2019_57075904_02.jpg,10,4,7,2023_57042511_99.jpg,0
10,4,4,2023_57050294_PL.jpg,10,4,3,2023_57022511_PL.jpg,0
10,3,1,2019_57025936_99.jpg,10,5,1,2023_57094781_99.jpg,0
1,4,4,2019_53113782_OR.jpg,9,4,3,2022_37010684_CU.jpg,0
10,4,7,2023_47054426_PL.jpg,10,3,6,2023_57050321_99.jpg,0
1,4,4,2019_53080828_OR.jpg,10,4,3,2019_53043747_99.jpg,1
5,5,1,2023_57059089_81.jpg,1,4,4,2019_53103803_OR.jpg,0
10,4,7,2023_57004788_99.jpg,8,7,2,2023_57040161_TC.jpg,1
10,4,4,2023_57050294_PL.jpg,10,4,7,2023_57004433_99.jpg,1
7,5,1,2019_53013741_49.jpg,1,5,1,2019_43037798_07.jpg,0
9,4,7,2023_57094032_CU.jpg,4,4,8,2023_57097119_78.jpg,1
10,4,3,2019_53083770_99.jpg,10,4,4,2023_57016021_PL.jpg,0
8,4,7,2019_53033778_50.jpg,7,1,2,2019_51055025_43.jpg,1
9,4,3,2023_57072508_31.jpg,1,4,7,2023_57064028_09.jpg,1
10,4,7,2023_57086313_95.jpg,10,4,4,2023_57094033_PL.jpg,1
10,3,2,2023_57073810_99.jpg,1,4,4,2019_53030812_OR.jpg,0
1,4,4,2019_53050681_OR.jpg,3,3,6,2019_51060618_23.jpg,1
10,1,2,2019_53023793_99.jpg,1,4,4,2019_53040712_OR.jpg,0
1,1,2,2019_41045021_02.jpg,1,4,4,2019_43005033_OR.jpg,1
4,1,6,2019_57057895_76.jpg,8,4,4,2019_43063738_46.jpg,0
1,4,4,2019_43005802_OR.jpg,1,4,7,2019_43035799_09.jpg,0
10,4,4,2019_43097754_99.jpg,1,1,1,2019_51005038_02.jpg,0
4,4,3,2023_57084388_78.jpg,5,4,3,2023_47024433_80.jpg,0
1,4,4,2019_53080809_OR.jpg,1,4,4,2019_53080716_OR.jpg,1
10,4,3,2023_57086309_99.jpg,8,3,1,2023_57001066_56.jpg,0
10,4,3,2019_53065769_99.jpg,10,4,7,2019_53013773_99.jpg,1
1,5,1,2023_57094397_05.jpg,6,1,5,2023_57023796_65.jpg,0
1,4,3,2023_47005943_01.jpg,1,4,4,2019_53043037_OR.jpg,0
1,3,1,2023_57050230_01.jpg,8,7,5,2023_57040291_TM.jpg,1
8,7,2,2023_57040295_TM.jpg,9,5,1,2023_57034006_30.jpg,0
1,7,2,2019_53000586_07.jpg,10,4,3,2023_57010040_99.jpg,0
1,1,5,2023_57023725_09.jpg,1,3,1,2023_47074023_01.jpg,1
10,4,3,2019_43095817_99.jpg,4,4,7,2019_57084379_78.jpg,1
4,4,7,2023_57086313_70.jpg,1,5,6,2023_57076026_05.jpg,1
10,4,3,2019_53063786_99.jpg,1,3,1,2023_57010282_01.jpg,0
1,4,4,2019_43003754_OR.jpg,1,1,5,2019_51093712_06.jpg,1
9,4,7,2019_53093782_CU.jpg,9,1,6,2019_53083750_30.jpg,1
8,4,4,2023_47037841_52.jpg,1,1,6,2023_57040366_01.jpg,1
4,4,3,2019_57037651_77.jpg,1,4,4,2019_57005935_OR.jpg,0
1,4,7,2023_57050181_02.jpg,10,4,3,2023_57002512_99.jpg,1
1,4,4,2019_53080809_OR.jpg,10,4,7,2019_53013792_99.jpg,0
1,1,5,2023_57023725_09.jpg,1,3,1,2023_47074023_01.jpg,1
10,4,3,2019_53090733_99.jpg,1,4,4,2020_67060560_OR.jpg,0
1,4,4,2023_57024031_OR.jpg,10,1,1,2023_57045792_99.jpg,1
1,4,4,2019_53021098_OR.jpg,1,1,6,2019_57045130_02.jpg,0
8,7,5,2019_53040541_TC.jpg,5,4,8,2019_53051045_88.jpg,1
10,4,7,2023_57014425_PL.jpg,8,7,2,2023_57094431_DI.jpg,1
1,4,4,2019_53031097_OR.jpg,8,4,7,2019_53060547_52.jpg,0
10,5,1,2023_57013801_99.jpg,10,4,7,2023_57004786_99.jpg,1
10,4,7,2023_57050078_99.jpg,10,1,1,2023_57020217_99.jpg,1
10,1,1,2019_53095751_99.jpg,7,1,2,2019_57065936_43.jpg,1
10,3,1,2023_57010256_96.jpg,4,5,1,2019_53063729_77.jpg,0
5,4,3,2019_57005506_80.jpg,1,4,7,2023_57063262_02.jpg,0
10,4,7,2019_53043775_99.jpg,10,5,1,2023_57013806_99.jpg,0
1,1,2,2019_53021059_08.jpg,4,3,1,2019_51093738_79.jpg,1
1,4,3,2019_53040521_07.jpg,1,4,4,2019_53003761_OR.jpg,0
1,4,4,2019_53080809_OR.jpg,10,4,7,2019_53060637_92.jpg,1
10,2,5,2023_57056022_99.jpg,1,5,1,2023_57040254_05.jpg,1
1,4,4,2019_53113782_OR.jpg,1,1,1,2019_51083782_02.jpg,1
1,4,4,2019_43077762_01.jpg,1,4,4,2019_43063738_OR.jpg,1
1,1,5,2019_53065733_02.jpg,1,1,1,2023_57040251_02.jpg,0
1,4,3,2019_53030636_07.jpg,1,4,4,2019_53091158_OR.jpg,1
9,4,7,2023_47086319_CU.jpg,1,4,4,2020_67020053_OR.jpg,0
9,4,7,2019_57015932_CU.jpg,10,4,3,2019_57065943_99.jpg,1
10,4,4,2023_57050294_PL.jpg,1,4,4,2023_57040376_OR.jpg,1
1,4,4,2019_53080809_OR.jpg,10,4,7,2019_53083780_99.jpg,1
10,4,7,2019_53023748_99.jpg,10,4,3,2019_53090733_99.jpg,1
1,4,3,2023_57020038_01.jpg,2,3,2,2023_57040272_17.jpg,1
10,4,3,2019_57075781_99.jpg,1,4,4,2019_53021099_OR.jpg,1
1,3,1,2019_51023743_09.jpg,10,3,1,2019_57079209_99.jpg,0
8,7,2,2023_57051087_TM.jpg,10,3,6,2019_53070966_99.jpg,0
8,7,2,2019_53000586_TO.jpg,10,4,3,2019_57057700_99.jpg,1
10,4,3,2019_53050591_GM.jpg,5,1,5,2019_53030789_80.jpg,1
1,4,4,2023_57010275_OR.jpg,8,7,2,2023_57040161_TC.jpg,1
2,1,5,2019_51031125_15.jpg,1,3,1,2019_43088834_05.jpg,1
9,3,2,2023_57087735_CG.jpg,10,4,3,2023_57010037_99.jpg,0
10,4,7,2023_57002518_99.jpg,10,4,4,2023_57002533_PL.jpg,0
10,4,3,2019_53063786_99.jpg,1,4,4,2023_57050294_OR.jpg,0
10,3,1,2023_57015799_94.jpg,10,4,7,2019_53060682_99.jpg,0
1,1,2,2019_53005738_09.jpg,10,1,2,2019_57004005_99.jpg,0
10,4,7,2019_53023772_99.jpg,10,5,1,2019_53003736_94.jpg,1
10,4,3,2023_47064425_99.jpg,10,4,7,2023_57002522_99.jpg,1
1,4,4,2023_57040376_OR.jpg,10,4,7,2023_57030776_99.jpg,1
8,7,2,2023_57062892_TM.jpg,8,3,1,2023_57010481_52.jpg,1
10,4,7,2023_57050184_99.jpg,1,1,1,2023_57063803_02.jpg,0
9,4,3,2019_53090511_CU.jpg,1,4,4,2019_53033776_OR.jpg,1
8,4,3,2019_53095770_52.jpg,10,3,1,2019_57085911_92.jpg,1
9,4,3,2019_53090511_CU.jpg,10,4,3,2019_53117744_99.jpg,0
1,3,1,2019_53010934_02.jpg,1,3,6,2019_51000639_02.jpg,0
1,4,3,2023_57050100_05.jpg,10,4,4,2023_57040046_PL.jpg,1
8,5,1,2023_57017758_52.jpg,10,4,3,2023_57020047_99.jpg,0
10,4,7,2023_57004429_99.jpg,10,3,5,2023_57096312_99.jpg,1
10,4,3,2019_57006707_99.jpg,2,4,8,2023_57050026_11.jpg,0
10,3,2,2023_57073799_99.jpg,1,4,4,2019_53030691_OR.jpg,0
9,4,7,2019_53005785_31.jpg,1,4,4,2019_53073754_OR.jpg,1
10,4,4,2023_57004052_PL.jpg,8,7,2,2023_57003813_TO.jpg,1
9,4,7,2019_57025937_30.jpg,1,1,2,2019_53005741_09.jpg,1
1,4,4,2019_53053793_OR.jpg,7,4,8,2023_57070746_43.jpg,0
10,4,3,2023_57084388_99.jpg,1,1,5,2023_57076020_07.jpg,0
8,7,2,2023_57062892_TM.jpg,10,4,7,2023_57031178_99.jpg,1
10,4,3,2019_53023773_99.jpg,9,4,3,2019_57006704_32.jpg,0
10,4,3,2019_57025939_99.jpg,4,1,6,2019_57045936_70.jpg,1
10,4,7,2023_47005920_99.jpg,10,4,3,2023_47055145_99.jpg,1
10,4,7,2019_57069078_99.jpg,7,5,1,2019_57009208_43.jpg,1
1,4,4,2023_57040460_OR.jpg,3,5,2,2023_57040250_20.jpg,1
1,3,1,2019_43088834_05.jpg,9,4,3,2019_53091077_30.jpg,0
9,5,1,2019_53025037_37.jpg,10,4,7,2019_53033779_99.jpg,0
10,4,3,2023_57002513_99.jpg,1,4,4,2023_57040274_OR.jpg,1
7,1,2,2019_51050904_43.jpg,10,7,2,2019_53023736_TN.jpg,0
1,4,4,2023_57071168_OR.jpg,1,4,4,2023_57000377_OR.jpg,1
1,5,1,2023_57034407_09.jpg,1,1,2,2023_57094394_09.jpg,1
10,4,7,2023_57004428_99.jpg,1,4,4,2023_57086003_OR.jpg,1
10,4,3,2019_57065939_99.jpg,10,4,8,2019_53043753_99.jpg,0
